pair,relatedness
R_icteronotus_07_R_dimidiatus_59,0.0
R_icteronotus_07_R_dimidiatus_65,0.0
R_icteronotus_07_R_dimidiatus_66,0.0
R_icteronotus_07_R_dimidiatus_67,0.0
R_icteronotus_07_R_dimidiatus_68,0.0
R_icteronotus_07_R_dimidiatus_69,0.0
R_icteronotus_07_R_dimidiatus_70,0.0
R_icteronotus_07_R_dimidiatus_72,0.0
R_icteronotus_07_R_dimidiatus_74,0.0
R_icteronotus_07_R_dimidiatus_76,0.0
R_icteronotus_07_R_dimidiatus_77,0.1667
R_icteronotus_07_R_dimidiatus_78,0.1667
R_icteronotus_07_R_dimidiatus_80,0.0
R_icteronotus_07_R_dimidiatus_83,0.0
R_icteronotus_07_R_dimidiatus_84,0.0
R_icteronotus_07_R_dimidiatus_85,0.0
R_icteronotus_07_R_dimidiatus_86,0.0
R_icteronotus_07_R_dimidiatus_90,0.0
R_icteronotus_07_R_dimidiatus_98,0.0
R_icteronotus_07_R_dimidiatus_102,0.0
R_icteronotus_07_R_dimidiatus_106,0.0
R_icteronotus_07_R_dimidiatus_200,0.0
R_icteronotus_07_R_dimidiatus_201,0.0
R_icteronotus_07_R_dimidiatus_203,0.1667
R_icteronotus_07_R_dimidiatus_204,0.0
R_icteronotus_07_R_dimidiatus_205,0.0
R_icteronotus_08_R_icteronotus_09,0.5
R_icteronotus_08_R_icteronotus_10,0.0
R_icteronotus_08_R_icteronotus_11,0.0
R_icteronotus_08_R_icteronotus_12,0.1667
R_icteronotus_08_R_icteronotus_13,0.0
R_icteronotus_08_R_icteronotus_14,0.0
R_icteronotus_08_R_icteronotus_15,0.1667
R_icteronotus_08_R_icteronotus_16,0.0
R_icteronotus_08_R_icteronotus_17,0.0
R_icteronotus_08_R_icteronotus_18,0.0
R_icteronotus_08_R_icteronotus_22,0.5
R_icteronotus_08_R_icteronotus_23,0.0
R_icteronotus_08_R_icteronotus_24,0.0
R_icteronotus_08_R_icteronotus_26,0.0
R_icteronotus_08_R_icteronotus_28,0.1667
R_icteronotus_08_R_icteronotus_50,0.0
R_icteronotus_08_R_icteronotus_51,0.0
R_icteronotus_08_R_icteronotus_52,0.0
R_icteronotus_08_R_icteronotus_53,0.0
R_icteronotus_08_R_dimidiatus_20,0.0
R_icteronotus_08_R_dimidiatus_21,0.1667
R_icteronotus_08_R_dimidiatus_24,0.0
R_icteronotus_08_R_dimidiatus_27,0.0
R_icteronotus_08_R_dimidiatus_30,0.0
R_icteronotus_08_R_dimidiatus_33,0.0
R_icteronotus_08_R_dimidiatus_36,0.0
R_icteronotus_08_RR_dimidiatus_37,0.1667
R_icteronotus_08_R_dimidiatus_38,0.0
R_icteronotus_08_R_dimidiatus_40,0.0
R_icteronotus_08_R_dimidiatus_41,0.0
R_icteronotus_08_R_dimidiatus_42,0.0
R_icteronotus_08_R_dimidiatus_43,0.0
R_icteronotus_08_R_dimidiatus_44,0.0
R_icteronotus_08_R_dimidiatus_45,0.0
R_icteronotus_08_R_dimidiatus_47,0.0
R_icteronotus_08_R_dimidiatus_49,0.0
R_icteronotus_08_R_dimidiatus_52,0.0
R_icteronotus_08_R_dimidiatus_53,0.0
R_icteronotus_08_R_dimidiatus_59,0.0
R_icteronotus_08_R_dimidiatus_65,0.0
R_icteronotus_08_R_dimidiatus_66,0.1667
R_icteronotus_08_R_dimidiatus_67,0.0
R_icteronotus_08_R_dimidiatus_68,0.0
R_icteronotus_08_R_dimidiatus_69,0.0
R_icteronotus_08_R_dimidiatus_70,0.0
R_icteronotus_08_R_dimidiatus_72,0.0
R_icteronotus_08_R_dimidiatus_74,0.0
R_icteronotus_08_R_dimidiatus_76,0.0
R_icteronotus_08_R_dimidiatus_77,0.0
R_icteronotus_08_R_dimidiatus_78,0.1667
R_icteronotus_08_R_dimidiatus_80,0.0
R_icteronotus_08_R_dimidiatus_83,0.0
R_icteronotus_08_R_dimidiatus_84,0.0
R_icteronotus_08_R_dimidiatus_85,0.0
R_icteronotus_08_R_dimidiatus_86,0.0
R_icteronotus_08_R_dimidiatus_90,0.0
R_icteronotus_08_R_dimidiatus_98,0.0
R_icteronotus_08_R_dimidiatus_102,0.0
R_icteronotus_08_R_dimidiatus_106,0.0
R_icteronotus_08_R_dimidiatus_200,0.0
R_icteronotus_08_R_dimidiatus_201,0.0
R_icteronotus_08_R_dimidiatus_203,0.0
R_icteronotus_08_R_dimidiatus_204,0.0
R_icteronotus_08_R_dimidiatus_205,0.0
R_icteronotus_09_R_icteronotus_10,0.0
R_icteronotus_09_R_icteronotus_11,0.0
R_icteronotus_09_R_icteronotus_12,0.1667
R_icteronotus_09_R_icteronotus_13,0.0
R_icteronotus_09_R_icteronotus_14,0.0
R_icteronotus_09_R_icteronotus_15,0.1667
R_icteronotus_09_R_icteronotus_16,0.0
R_icteronotus_09_R_icteronotus_17,0.0
R_icteronotus_09_R_icteronotus_18,0.0
R_icteronotus_09_R_icteronotus_22,0.3333
R_icteronotus_09_R_icteronotus_23,0.0
R_icteronotus_09_R_icteronotus_24,0.0
R_icteronotus_09_R_icteronotus_26,0.0
R_icteronotus_09_R_icteronotus_28,0.1667
R_icteronotus_09_R_icteronotus_50,0.0
R_icteronotus_09_R_icteronotus_51,0.0
R_icteronotus_09_R_icteronotus_52,0.0
R_icteronotus_09_R_icteronotus_53,0.0
R_icteronotus_09_R_dimidiatus_20,0.0
R_icteronotus_09_R_dimidiatus_21,0.1667
R_icteronotus_09_R_dimidiatus_24,0.0
R_icteronotus_09_R_dimidiatus_27,0.0
R_icteronotus_09_R_dimidiatus_30,0.0
R_icteronotus_09_R_dimidiatus_33,0.0
R_icteronotus_09_R_dimidiatus_36,0.0
R_icteronotus_09_RR_dimidiatus_37,0.0
R_icteronotus_09_R_dimidiatus_38,0.0
R_icteronotus_09_R_dimidiatus_40,0.0
R_icteronotus_09_R_dimidiatus_41,0.0
R_icteronotus_09_R_dimidiatus_42,0.0
R_icteronotus_09_R_dimidiatus_43,0.0
R_icteronotus_09_R_dimidiatus_44,0.0
R_icteronotus_09_R_dimidiatus_45,0.0
R_icteronotus_09_R_dimidiatus_47,0.0
R_icteronotus_09_R_dimidiatus_49,0.0
R_icteronotus_09_R_dimidiatus_52,0.0
R_icteronotus_09_R_dimidiatus_53,0.0
R_icteronotus_09_R_dimidiatus_59,0.0
R_icteronotus_09_R_dimidiatus_65,0.0
R_icteronotus_09_R_dimidiatus_66,0.1667
R_icteronotus_09_R_dimidiatus_67,0.0
R_icteronotus_09_R_dimidiatus_68,0.0
R_icteronotus_09_R_dimidiatus_69,0.0
R_icteronotus_09_R_dimidiatus_70,0.0
R_icteronotus_09_R_dimidiatus_72,0.0
R_icteronotus_09_R_dimidiatus_74,0.0
R_icteronotus_09_R_dimidiatus_76,0.0
R_icteronotus_09_R_dimidiatus_77,0.0
R_icteronotus_09_R_dimidiatus_78,0.1667
R_icteronotus_09_R_dimidiatus_80,0.0
R_icteronotus_09_R_dimidiatus_83,0.0
R_icteronotus_09_R_dimidiatus_84,0.0
R_icteronotus_09_R_dimidiatus_85,0.0
R_icteronotus_09_R_dimidiatus_86,0.0
R_icteronotus_09_R_dimidiatus_90,0.0
R_icteronotus_09_R_dimidiatus_98,0.0
R_icteronotus_09_R_dimidiatus_102,0.0
R_icteronotus_09_R_dimidiatus_106,0.0
R_icteronotus_09_R_dimidiatus_200,0.0
R_icteronotus_09_R_dimidiatus_201,0.0
R_icteronotus_09_R_dimidiatus_203,0.0
R_icteronotus_09_R_dimidiatus_204,0.0
R_icteronotus_09_R_dimidiatus_205,0.0
R_icteronotus_10_R_icteronotus_11,0.1667
R_icteronotus_10_R_icteronotus_12,0.0
R_icteronotus_10_R_icteronotus_13,0.0
R_icteronotus_10_R_icteronotus_14,0.0
R_icteronotus_10_R_icteronotus_15,0.0
R_icteronotus_10_R_icteronotus_16,0.1667
R_icteronotus_10_R_icteronotus_17,0.0
R_icteronotus_10_R_icteronotus_18,0.1667
R_icteronotus_10_R_icteronotus_22,0.0
R_icteronotus_10_R_icteronotus_23,0.1667
R_icteronotus_10_R_icteronotus_24,0.0
R_icteronotus_10_R_icteronotus_26,0.1667
R_icteronotus_10_R_icteronotus_28,0.0
R_icteronotus_10_R_icteronotus_50,0.1667
R_icteronotus_10_R_icteronotus_51,0.0
R_icteronotus_10_R_icteronotus_52,0.1667
R_icteronotus_10_R_icteronotus_53,0.1667
R_icteronotus_10_R_dimidiatus_20,0.0
R_icteronotus_10_R_dimidiatus_21,0.0
R_icteronotus_10_R_dimidiatus_24,0.1667
R_icteronotus_10_R_dimidiatus_27,0.0
R_icteronotus_10_R_dimidiatus_30,0.0
R_icteronotus_10_R_dimidiatus_33,0.1667
R_icteronotus_10_R_dimidiatus_36,0.0
R_icteronotus_10_RR_dimidiatus_37,0.0
R_icteronotus_10_R_dimidiatus_38,0.0
R_icteronotus_10_R_dimidiatus_40,0.0
R_icteronotus_10_R_dimidiatus_41,0.0
R_icteronotus_10_R_dimidiatus_42,0.0
R_icteronotus_10_R_dimidiatus_43,0.0
R_icteronotus_10_R_dimidiatus_44,0.0
R_icteronotus_10_R_dimidiatus_45,0.0
R_icteronotus_10_R_dimidiatus_47,0.0
R_icteronotus_10_R_dimidiatus_49,0.1667
R_icteronotus_10_R_dimidiatus_52,0.1667
R_icteronotus_10_R_dimidiatus_53,0.0
R_icteronotus_10_R_dimidiatus_59,0.0
R_icteronotus_10_R_dimidiatus_65,0.0
R_icteronotus_10_R_dimidiatus_66,0.0
R_icteronotus_10_R_dimidiatus_67,0.0
R_icteronotus_10_R_dimidiatus_68,0.0
R_icteronotus_10_R_dimidiatus_69,0.0
R_icteronotus_10_R_dimidiatus_70,0.0
R_icteronotus_10_R_dimidiatus_72,0.0
R_icteronotus_10_R_dimidiatus_74,0.0
R_icteronotus_10_R_dimidiatus_76,0.0
R_icteronotus_10_R_dimidiatus_77,0.0
R_icteronotus_10_R_dimidiatus_78,0.0
R_icteronotus_10_R_dimidiatus_80,0.0
R_icteronotus_10_R_dimidiatus_83,0.0
R_icteronotus_10_R_dimidiatus_84,0.0
R_icteronotus_10_R_dimidiatus_85,0.0
R_icteronotus_10_R_dimidiatus_86,0.0
R_icteronotus_10_R_dimidiatus_90,0.0
R_icteronotus_10_R_dimidiatus_98,0.0
R_icteronotus_10_R_dimidiatus_102,0.0
R_icteronotus_10_R_dimidiatus_106,0.0
R_icteronotus_10_R_dimidiatus_200,0.0
R_icteronotus_10_R_dimidiatus_201,0.0
R_icteronotus_10_R_dimidiatus_203,0.0
R_icteronotus_10_R_dimidiatus_204,0.0
R_icteronotus_10_R_dimidiatus_205,0.0
R_icteronotus_11_R_icteronotus_12,0.0
R_icteronotus_11_R_icteronotus_13,0.0
R_icteronotus_11_R_icteronotus_14,0.1667
R_icteronotus_11_R_icteronotus_15,0.1667
R_icteronotus_11_R_icteronotus_16,0.5
R_icteronotus_11_R_icteronotus_17,0.0
R_icteronotus_11_R_icteronotus_18,0.3333
R_icteronotus_11_R_icteronotus_22,0.0
R_icteronotus_11_R_icteronotus_23,0.1667
R_icteronotus_11_R_icteronotus_24,0.0
R_icteronotus_11_R_icteronotus_26,0.0
R_icteronotus_11_R_icteronotus_28,0.0
R_icteronotus_11_R_icteronotus_50,0.0
R_icteronotus_11_R_icteronotus_51,0.0
R_icteronotus_11_R_icteronotus_52,0.0
R_icteronotus_11_R_icteronotus_53,0.1667
R_icteronotus_11_R_dimidiatus_20,0.1667
R_icteronotus_11_R_dimidiatus_21,0.0
R_icteronotus_11_R_dimidiatus_24,0.1667
R_icteronotus_11_R_dimidiatus_27,0.0
R_icteronotus_11_R_dimidiatus_30,0.0
R_icteronotus_11_R_dimidiatus_33,0.1667
R_icteronotus_11_R_dimidiatus_36,0.0
R_icteronotus_11_RR_dimidiatus_37,0.0
R_icteronotus_11_R_dimidiatus_38,0.0
R_icteronotus_11_R_dimidiatus_40,0.0
R_icteronotus_11_R_dimidiatus_41,0.0
R_icteronotus_11_R_dimidiatus_42,0.0
R_icteronotus_11_R_dimidiatus_43,0.0
R_icteronotus_11_R_dimidiatus_44,0.0
R_icteronotus_11_R_dimidiatus_45,0.0
R_icteronotus_11_R_dimidiatus_47,0.0
R_icteronotus_11_R_dimidiatus_49,0.1667
R_icteronotus_11_R_dimidiatus_52,0.0
R_icteronotus_11_R_dimidiatus_53,0.0
R_icteronotus_11_R_dimidiatus_59,0.0
R_icteronotus_11_R_dimidiatus_65,0.1667
