pair,relatedness
ind_2_ind_92,0.2857
ind_2_ind_93,0.1429
ind_2_ind_94,0.4286
ind_2_ind_95,0.1429
ind_2_ind_96,0.1429
ind_2_ind_97,0.0
ind_2_ind_98,0.2857
ind_2_ind_99,0.1429
ind_2_ind_100,0.1429
ind_2_ind_101,0.1429
ind_2_ind_102,0.1429
ind_2_ind_103,0.2857
ind_2_ind_104,0.2857
ind_2_ind_105,0.1429
ind_2_ind_106,0.2857
ind_2_ind_107,0.1429
ind_2_ind_108,0.1429
ind_2_ind_109,0.1429
ind_2_ind_110,0.2857
ind_2_ind_111,0.1429
ind_2_ind_112,0.1429
ind_2_ind_113,0.1429
ind_2_ind_114,0.2857
ind_3_ind_4,0.8571
ind_3_ind_5,0.8571
ind_3_ind_6,1.0
ind_3_ind_7,0.7143
ind_3_ind_8,0.7143
ind_3_ind_9,1.0
ind_3_ind_10,0.8571
ind_3_ind_11,0.8571
ind_3_ind_12,1.0
ind_3_ind_13,1.0
ind_3_ind_14,1.0
ind_3_ind_15,1.0
ind_3_ind_16,1.0
ind_3_ind_17,0.8571
ind_3_ind_18,1.0
ind_3_ind_19,1.0
ind_3_ind_20,0.8571
ind_3_ind_21,0.8571
ind_3_ind_22,1.0
ind_3_ind_23,0.8571
ind_3_ind_24,0.8571
ind_3_ind_25,0.5714
ind_3_ind_26,1.0
ind_3_ind_27,0.8571
ind_3_ind_28,0.7143
ind_3_ind_29,1.0
ind_3_ind_30,0.7143
ind_3_ind_31,0.8571
ind_3_ind_32,0.8571
ind_3_ind_33,1.0
ind_3_ind_34,1.0
ind_3_ind_35,1.0
ind_3_ind_36,1.0
ind_3_ind_37,0.7143
ind_3_ind_38,0.8571
ind_3_ind_39,1.0
ind_3_ind_40,1.0
ind_3_ind_41,0.2857
ind_3_ind_42,0.4286
ind_3_ind_43,0.2857
ind_3_ind_44,0.2857
ind_3_ind_45,0.2857
ind_3_ind_46,0.2857
ind_3_ind_47,0.4286
ind_3_ind_48,0.2857
ind_3_ind_49,0.4286
ind_3_ind_50,0.2857
ind_3_ind_51,0.2857
ind_3_ind_52,0.4286
ind_3_ind_53,0.2857
ind_3_ind_54,0.2857
ind_3_ind_55,0.2857
ind_3_ind_56,0.2857
ind_3_ind_57,0.2857
ind_3_ind_58,0.2857
ind_3_ind_59,0.2857
ind_3_ind_60,0.2857
ind_3_ind_61,0.2857
ind_3_ind_62,0.2857
ind_3_ind_63,0.2857
ind_3_ind_64,0.2857
ind_3_ind_65,0.2857
ind_3_ind_66,0.2857
ind_3_ind_67,0.4286
ind_3_ind_68,0.4286
ind_3_ind_69,0.2857
ind_3_ind_70,0.4286
ind_3_ind_71,0.4286
ind_3_ind_72,0.2857
ind_3_ind_73,0.2857
ind_3_ind_74,0.2857
ind_3_ind_75,0.2857
ind_3_ind_76,0.2857
ind_3_ind_77,0.2857
ind_3_ind_78,0.2857
ind_3_ind_79,0.1429
ind_3_ind_80,0.1429
ind_3_ind_81,0.1429
ind_3_ind_82,0.1429
ind_3_ind_83,0.1429
ind_3_ind_84,0.1429
ind_3_ind_85,0.1429
ind_3_ind_86,0.1429
ind_3_ind_87,0.1429
ind_3_ind_88,0.1429
ind_3_ind_89,0.2857
ind_3_ind_90,0.1429
ind_3_ind_91,0.2857
ind_3_ind_92,0.2857
ind_3_ind_93,0.1429
ind_3_ind_94,0.2857
ind_3_ind_95,0.1429
ind_3_ind_96,0.1429
ind_3_ind_97,0.0
ind_3_ind_98,0.2857
ind_3_ind_99,0.1429
ind_3_ind_100,0.1429
ind_3_ind_101,0.1429
ind_3_ind_102,0.1429
ind_3_ind_103,0.2857
ind_3_ind_104,0.1429
ind_3_ind_105,0.1429
ind_3_ind_106,0.2857
ind_3_ind_107,0.1429
ind_3_ind_108,0.1429
ind_3_ind_109,0.1429
ind_3_ind_110,0.2857
ind_3_ind_111,0.1429
ind_3_ind_112,0.1429
ind_3_ind_113,0.1429
ind_3_ind_114,0.2857
ind_4_ind_5,1.0
ind_4_ind_6,0.8571
ind_4_ind_7,0.8571
ind_4_ind_8,0.8571
ind_4_ind_9,0.8571
ind_4_ind_10,1.0
ind_4_ind_11,1.0
ind_4_ind_12,0.8571
ind_4_ind_13,0.8571
ind_4_ind_14,0.8571
ind_4_ind_15,0.8571
ind_4_ind_16,0.8571
ind_4_ind_17,1.0
ind_4_ind_18,0.8571
ind_4_ind_19,0.8571
ind_4_ind_20,0.7143
ind_4_ind_21,0.7143
ind_4_ind_22,0.8571
ind_4_ind_23,0.7143
ind_4_ind_24,1.0
ind_4_ind_25,0.7143
ind_4_ind_26,0.8571
ind_4_ind_27,1.0
ind_4_ind_28,0.8571
ind_4_ind_29,0.8571
ind_4_ind_30,0.8571
ind_4_ind_31,0.7143
ind_4_ind_32,0.7143
ind_4_ind_33,0.8571
ind_4_ind_34,0.8571
ind_4_ind_35,0.8571
ind_4_ind_36,0.8571
ind_4_ind_37,0.5714
ind_4_ind_38,0.7143
ind_4_ind_39,0.8571
ind_4_ind_40,0.8571
ind_4_ind_41,0.2857
ind_4_ind_42,0.4286
ind_4_ind_43,0.2857
ind_4_ind_44,0.2857
ind_4_ind_45,0.2857
ind_4_ind_46,0.2857
ind_4_ind_47,0.4286
ind_4_ind_48,0.2857
ind_4_ind_49,0.4286
ind_4_ind_50,0.2857
ind_4_ind_51,0.2857
ind_4_ind_52,0.4286
ind_4_ind_53,0.2857
ind_4_ind_54,0.2857
ind_4_ind_55,0.2857
ind_4_ind_56,0.2857
ind_4_ind_57,0.2857
ind_4_ind_58,0.2857
ind_4_ind_59,0.2857
ind_4_ind_60,0.2857
ind_4_ind_61,0.2857
ind_4_ind_62,0.2857
ind_4_ind_63,0.2857
ind_4_ind_64,0.2857
ind_4_ind_65,0.2857
ind_4_ind_66,0.2857
ind_4_ind_67,0.4286
ind_4_ind_68,0.4286
ind_4_ind_69,0.2857
ind_4_ind_70,0.4286
ind_4_ind_71,0.4286
ind_4_ind_72,0.2857
ind_4_ind_73,0.2857
ind_4_ind_74,0.2857
ind_4_ind_75,0.2857
ind_4_ind_76,0.2857
ind_4_ind_77,0.2857
ind_4_ind_78,0.2857
ind_4_ind_79,0.1429
ind_4_ind_80,0.1429
ind_4_ind_81,0.1429
ind_4_ind_82,0.1429
ind_4_ind_83,0.1429
ind_4_ind_84,0.1429
ind_4_ind_85,0.1429
ind_4_ind_86,0.1429
ind_4_ind_87,0.1429
ind_4_ind_88,0.1429
ind_4_ind_89,0.2857
ind_4_ind_90,0.1429
ind_4_ind_91,0.2857
ind_4_ind_92,0.2857
ind_4_ind_93,0.1429
ind_4_ind_94,0.2857
ind_4_ind_95,0.1429
ind_4_ind_96,0.1429
ind_4_ind_97,0.0
ind_4_ind_98,0.2857
ind_4_ind_99,0.1429
ind_4_ind_100,0.1429
ind_4_ind_101,0.1429
ind_4_ind_102,0.1429
ind_4_ind_103,0.2857
ind_4_ind_104,0.1429
ind_4_ind_105,0.1429
ind_4_ind_106,0.2857
ind_4_ind_107,0.1429
ind_4_ind_108,0.1429
ind_4_ind_109,0.1429
ind_4_ind_110,0.2857
ind_4_ind_111,0.1429
ind_4_ind_112,0.1429
ind_4_ind_113,0.1429
ind_4_ind_114,0.2857
ind_5_ind_6,0.8571
ind_5_ind_7,0.8571
ind_5_ind_8,0.8571
ind_5_ind_9,0.8571
ind_5_ind_10,1.0
ind_5_ind_11,1.0
ind_5_ind_12,0.8571
ind_5_ind_13,0.8571
ind_5_ind_14,0.8571
ind_5_ind_15,0.8571
ind_5_ind_16,0.8571
ind_5_ind_17,1.0
ind_5_ind_18,0.8571
ind_5_ind_19,0.8571
ind_5_ind_20,0.7143
ind_5_ind_21,0.7143
ind_5_ind_22,0.8571
ind_5_ind_23,0.7143
ind_5_ind_24,1.0
ind_5_ind_25,0.7143
ind_5_ind_26,0.8571
ind_5_ind_27,1.0
ind_5_ind_28,0.8571
ind_5_ind_29,0.8571
ind_5_ind_30,0.8571
ind_5_ind_31,0.7143
ind_5_ind_32,0.7143
ind_5_ind_33,0.8571
ind_5_ind_34,0.8571
ind_5_ind_35,0.8571
ind_5_ind_36,0.8571
ind_5_ind_37,0.5714
ind_5_ind_38,0.7143
ind_5_ind_39,0.8571
ind_5_ind_40,0.8571
ind_5_ind_41,0.2857
ind_5_ind_42,0.4286
ind_5_ind_43,0.2857
ind_5_ind_44,0.2857
ind_5_ind_45,0.2857
ind_5_ind_46,0.2857
ind_5_ind_47,0.4286
ind_5_ind_48,0.2857
ind_5_ind_49,0.4286
ind_5_ind_50,0.2857
ind_5_ind_51,0.2857
ind_5_ind_52,0.4286
ind_5_ind_53,0.2857
ind_5_ind_54,0.2857
ind_5_ind_55,0.2857
ind_5_ind_56,0.2857
ind_5_ind_57,0.2857
ind_5_ind_58,0.2857
ind_5_ind_59,0.2857
ind_5_ind_60,0.2857
ind_5_ind_61,0.2857
ind_5_ind_62,0.2857
ind_5_ind_63,0.2857
ind_5_ind_64,0.2857
ind_5_ind_65,0.2857
ind_5_ind_66,0.2857
ind_5_ind_67,0.4286
ind_5_ind_68,0.4286
ind_5_ind_69,0.2857
ind_5_ind_70,0.4286
ind_5_ind_71,0.4286
ind_5_ind_72,0.2857
ind_5_ind_73,0.2857
ind_5_ind_74,0.2857
ind_5_ind_75,0.2857
ind_5_ind_76,0.2857
ind_5_ind_77,0.2857
ind_5_ind_78,0.2857
ind_5_ind_79,0.1429
ind_5_ind_80,0.1429
ind_5_ind_81,0.1429
ind_5_ind_82,0.1429
ind_5_ind_83,0.1429
ind_5_ind_84,0.1429
ind_5_ind_85,0.1429
ind_5_ind_86,0.1429
ind_5_ind_87,0.1429
ind_5_ind_88,0.1429
ind_5_ind_89,0.2857
ind_5_ind_90,0.1429
ind_5_ind_91,0.2857
ind_5_ind_92,0.2857
ind_5_ind_93,0.1429
ind_5_ind_94,0.2857
ind_5_ind_95,0.1429
ind_5_ind_96,0.1429
ind_5_ind_97,0.0
ind_5_ind_98,0.2857
ind_5_ind_99,0.1429
ind_5_ind_100,0.1429
ind_5_ind_101,0.1429
ind_5_ind_102,0.1429
ind_5_ind_103,0.2857
ind_5_ind_104,0.1429
ind_5_ind_105,0.1429
ind_5_ind_106,0.2857
ind_5_ind_107,0.1429
ind_5_ind_108,0.1429
ind_5_ind_109,0.1429
ind_5_ind_110,0.2857
ind_5_ind_111,0.1429
ind_5_ind_112,0.1429
ind_5_ind_113,0.1429
ind_5_ind_114,0.2857
ind_6_ind_7,0.7143
ind_6_ind_8,0.7143
ind_6_ind_9,1.0
ind_6_ind_10,0.8571
ind_6_ind_11,0.8571
ind_6_ind_12,1.0
ind_6_ind_13,1.0
ind_6_ind_14,1.0
ind_6_ind_15,1.0
ind_6_ind_16,1.0
ind_6_ind_17,0.8571
ind_6_ind_18,1.0
ind_6_ind_19,1.0
ind_6_ind_20,0.8571
ind_6_ind_21,0.8571
ind_6_ind_22,1.0
ind_6_ind_23,0.8571
ind_6_ind_24,0.8571
ind_6_ind_25,0.5714
ind_6_ind_26,1.0
ind_6_ind_27,0.8571
ind_6_ind_28,0.7143
ind_6_ind_29,1.0
ind_6_ind_30,0.7143
ind_6_ind_31,0.8571
ind_6_ind_32,0.8571
ind_6_ind_33,1.0
ind_6_ind_34,1.0
ind_6_ind_35,1.0
ind_6_ind_36,1.0
ind_6_ind_37,0.7143
ind_6_ind_38,0.8571
ind_6_ind_39,1.0
ind_6_ind_40,1.0
ind_6_ind_41,0.2857
ind_6_ind_42,0.4286
ind_6_ind_43,0.2857
ind_6_ind_44,0.2857
ind_6_ind_45,0.2857
ind_6_ind_46,0.2857
ind_6_ind_47,0.4286
ind_6_ind_48,0.2857
ind_6_ind_49,0.4286
ind_6_ind_50,0.2857
ind_6_ind_51,0.2857
ind_6_ind_52,0.4286
ind_6_ind_53,0.2857
ind_6_ind_54,0.2857
ind_6_ind_55,0.2857
ind_6_ind_56,0.2857
ind_6_ind_57,0.2857
ind_6_ind_58,0.2857
ind_6_ind_59,0.2857
ind_6_ind_60,0.2857
ind_6_ind_61,0.2857
ind_6_ind_62,0.2857
ind_6_ind_63,0.2857
ind_6_ind_64,0.2857
ind_6_ind_65,0.2857
ind_6_ind_66,0.2857
ind_6_ind_67,0.4286
ind_6_ind_68,0.4286
ind_6_ind_69,0.2857
ind_6_ind_70,0.4286
ind_6_ind_71,0.4286
ind_6_ind_72,0.2857
ind_6_ind_73,0.2857
ind_6_ind_74,0.2857
ind_6_ind_75,0.2857
ind_6_ind_76,0.2857
ind_6_ind_77,0.2857
ind_6_ind_78,0.2857
ind_6_ind_79,0.1429
ind_6_ind_80,0.1429
ind_6_ind_81,0.1429
ind_6_ind_82,0.1429
ind_6_ind_83,0.1429
ind_6_ind_84,0.1429
ind_6_ind_85,0.1429
ind_6_ind_86,0.1429
ind_6_ind_87,0.1429
ind_6_ind_88,0.1429
ind_6_ind_89,0.2857
ind_6_ind_90,0.1429
ind_6_ind_91,0.2857
ind_6_ind_92,0.2857
ind_6_ind_93,0.1429
ind_6_ind_94,0.2857
ind_6_ind_95,0.1429
ind_6_ind_96,0.1429
ind_6_ind_97,0.0
ind_6_ind_98,0.2857
ind_6_ind_99,0.1429
ind_6_ind_100,0.1429
ind_6_ind_101,0.1429
ind_6_ind_102,0.1429
ind_6_ind_103,0.2857
ind_6_ind_104,0.1429
ind_6_ind_105,0.1429
ind_6_ind_106,0.2857
ind_6_ind_107,0.1429
ind_6_ind_108,0.1429
ind_6_ind_109,0.1429
ind_6_ind_110,0.2857
ind_6_ind_111,0.1429
ind_6_ind_112,0.1429
ind_6_ind_113,0.1429
ind_6_ind_114,0.2857
ind_7_ind_8,1.0
ind_7_ind_9,0.7143
ind_7_ind_10,0.8571
ind_7_ind_11,0.8571
ind_7_ind_12,0.7143
ind_7_ind_13,0.7143
ind_7_ind_14,0.7143
ind_7_ind_15,0.7143
ind_7_ind_16,0.7143
ind_7_ind_17,0.8571
ind_7_ind_18,0.7143
ind_7_ind_19,0.7143
ind_7_ind_20,0.5714
ind_7_ind_21,0.8571
ind_7_ind_22,0.7143
ind_7_ind_23,0.8571
ind_7_ind_24,0.8571
ind_7_ind_25,0.7143
ind_7_ind_26,0.7143
ind_7_ind_27,0.8571
ind_7_ind_28,1.0
ind_7_ind_29,0.7143
ind_7_ind_30,0.7143
ind_7_ind_31,0.8571
ind_7_ind_32,0.8571
ind_7_ind_33,0.7143
ind_7_ind_34,0.7143
ind_7_ind_35,0.7143
ind_7_ind_36,0.7143
ind_7_ind_37,0.4286
ind_7_ind_38,0.8571
ind_7_ind_39,0.7143
ind_7_ind_40,0.7143
ind_7_ind_41,0.2857
ind_7_ind_42,0.4286
ind_7_ind_43,0.2857
ind_7_ind_44,0.2857
ind_7_ind_45,0.2857
ind_7_ind_46,0.2857
ind_7_ind_47,0.4286
ind_7_ind_48,0.2857
ind_7_ind_49,0.4286
ind_7_ind_50,0.2857
ind_7_ind_51,0.2857
ind_7_ind_52,0.4286
ind_7_ind_53,0.2857
ind_7_ind_54,0.2857
ind_7_ind_55,0.2857
ind_7_ind_56,0.2857
ind_7_ind_57,0.2857
ind_7_ind_58,0.2857
ind_7_ind_59,0.2857
ind_7_ind_60,0.2857
ind_7_ind_61,0.2857
ind_7_ind_62,0.2857
ind_7_ind_63,0.2857
ind_7_ind_64,0.2857
ind_7_ind_65,0.2857
ind_7_ind_66,0.2857
ind_7_ind_67,0.4286
ind_7_ind_68,0.4286
ind_7_ind_69,0.2857
ind_7_ind_70,0.4286
ind_7_ind_71,0.4286
ind_7_ind_72,0.2857
ind_7_ind_73,0.2857
ind_7_ind_74,0.2857
ind_7_ind_75,0.2857
ind_7_ind_76,0.2857
ind_7_ind_77,0.2857
ind_7_ind_78,0.2857
ind_7_ind_79,0.1429
ind_7_ind_80,0.1429
ind_7_ind_81,0.1429
ind_7_ind_82,0.1429
ind_7_ind_83,0.1429
ind_7_ind_84,0.1429
ind_7_ind_85,0.1429
ind_7_ind_86,0.1429
ind_7_ind_87,0.1429
ind_7_ind_88,0.1429
ind_7_ind_89,0.2857
ind_7_ind_90,0.1429
ind_7_ind_91,0.2857
ind_7_ind_92,0.2857
ind_7_ind_93,0.1429
ind_7_ind_94,0.2857
ind_7_ind_95,0.1429
ind_7_ind_96,0.1429
ind_7_ind_97,0.0
ind_7_ind_98,0.2857
ind_7_ind_99,0.1429
ind_7_ind_100,0.1429
ind_7_ind_101,0.1429
ind_7_ind_102,0.1429
ind_7_ind_103,0.2857
ind_7_ind_104,0.1429
ind_7_ind_105,0.1429
ind_7_ind_106,0.2857
ind_7_ind_107,0.1429
ind_7_ind_108,0.1429
ind_7_ind_109,0.1429
ind_7_ind_110,0.2857
ind_7_ind_111,0.1429
ind_7_ind_112,0.1429
ind_7_ind_113,0.1429
ind_7_ind_114,0.2857
ind_8_ind_9,0.7143
ind_8_ind_10,0.8571
ind_8_ind_11,0.8571
ind_8_ind_12,0.7143
ind_8_ind_13,0.7143
ind_8_ind_14,0.7143
ind_8_ind_15,0.7143
ind_8_ind_16,0.7143
ind_8_ind_17,0.8571
ind_8_ind_18,0.7143
ind_8_ind_19,0.7143
ind_8_ind_20,0.5714
ind_8_ind_21,0.8571
ind_8_ind_22,0.7143
ind_8_ind_23,0.8571
ind_8_ind_24,0.8571
ind_8_ind_25,0.7143
ind_8_ind_26,0.7143
ind_8_ind_27,0.8571
ind_8_ind_28,1.0
ind_8_ind_29,0.7143
ind_8_ind_30,0.7143
ind_8_ind_31,0.8571
ind_8_ind_32,0.8571
ind_8_ind_33,0.7143
ind_8_ind_34,0.7143
ind_8_ind_35,0.7143
ind_8_ind_36,0.7143
ind_8_ind_37,0.4286
ind_8_ind_38,0.8571
ind_8_ind_39,0.7143
ind_8_ind_40,0.7143
ind_8_ind_41,0.2857
ind_8_ind_42,0.4286
ind_8_ind_43,0.2857
ind_8_ind_44,0.2857
ind_8_ind_45,0.2857
ind_8_ind_46,0.2857
ind_8_ind_47,0.4286
ind_8_ind_48,0.2857
ind_8_ind_49,0.4286
ind_8_ind_50,0.2857
ind_8_ind_51,0.2857
ind_8_ind_52,0.4286
ind_8_ind_53,0.2857
ind_8_ind_54,0.2857
ind_8_ind_55,0.2857
ind_8_ind_56,0.2857
ind_8_ind_57,0.2857
ind_8_ind_58,0.2857
ind_8_ind_59,0.2857
ind_8_ind_60,0.2857
ind_8_ind_61,0.2857
ind_8_ind_62,0.2857
ind_8_ind_63,0.2857
ind_8_ind_64,0.2857
ind_8_ind_65,0.2857
ind_8_ind_66,0.2857
ind_8_ind_67,0.4286
ind_8_ind_68,0.4286
ind_8_ind_69,0.2857
ind_8_ind_70,0.4286
ind_8_ind_71,0.4286
ind_8_ind_72,0.2857
ind_8_ind_73,0.2857
ind_8_ind_74,0.2857
ind_8_ind_75,0.2857
ind_8_ind_76,0.2857
ind_8_ind_77,0.2857
ind_8_ind_78,0.2857
ind_8_ind_79,0.1429
ind_8_ind_80,0.1429
ind_8_ind_81,0.1429
ind_8_ind_82,0.1429
ind_8_ind_83,0.1429
ind_8_ind_84,0.1429
ind_8_ind_85,0.1429
ind_8_ind_86,0.1429
ind_8_ind_87,0.1429
ind_8_ind_88,0.1429
ind_8_ind_89,0.2857
ind_8_ind_90,0.1429
ind_8_ind_91,0.2857
ind_8_ind_92,0.2857
ind_8_ind_93,0.1429
ind_8_ind_94,0.2857
ind_8_ind_95,0.1429
ind_8_ind_96,0.1429
ind_8_ind_97,0.0
ind_8_ind_98,0.2857
ind_8_ind_99,0.1429
ind_8_ind_100,0.1429
ind_8_ind_101,0.1429
ind_8_ind_102,0.1429
ind_8_ind_103,0.2857
ind_8_ind_104,0.1429
ind_8_ind_105,0.1429
ind_8_ind_106,0.2857
ind_8_ind_107,0.1429
ind_8_ind_108,0.1429
ind_8_ind_109,0.1429
ind_8_ind_110,0.2857
ind_8_ind_111,0.1429
ind_8_ind_112,0.1429
ind_8_ind_113,0.1429
ind_8_ind_114,0.2857
ind_9_ind_10,0.8571
ind_9_ind_11,0.8571
ind_9_ind_12,1.0
ind_9_ind_13,1.0
ind_9_ind_14,1.0
ind_9_ind_15,1.0
ind_9_ind_16,1.0
ind_9_ind_17,0.8571
ind_9_ind_18,1.0
ind_9_ind_19,1.0
ind_9_ind_20,0.8571
ind_9_ind_21,0.8571
ind_9_ind_22,1.0
ind_9_ind_23,0.8571
ind_9_ind_24,0.8571
ind_9_ind_25,0.5714
ind_9_ind_26,1.0
ind_9_ind_27,0.8571
ind_9_ind_28,0.7143
ind_9_ind_29,1.0
ind_9_ind_30,0.7143
ind_9_ind_31,0.8571
ind_9_ind_32,0.8571
ind_9_ind_33,1.0
ind_9_ind_34,1.0
ind_9_ind_35,1.0
ind_9_ind_36,1.0
ind_9_ind_37,0.7143
ind_9_ind_38,0.8571
ind_9_ind_39,1.0
ind_9_ind_40,1.0
ind_9_ind_41,0.2857
ind_9_ind_42,0.4286
ind_9_ind_43,0.2857
ind_9_ind_44,0.2857
ind_9_ind_45,0.2857
ind_9_ind_46,0.2857
ind_9_ind_47,0.4286
ind_9_ind_48,0.2857
ind_9_ind_49,0.4286
ind_9_ind_50,0.2857
ind_9_ind_51,0.2857
ind_9_ind_52,0.4286
ind_9_ind_53,0.2857
ind_9_ind_54,0.2857
ind_9_ind_55,0.2857
ind_9_ind_56,0.2857
ind_9_ind_57,0.2857
ind_9_ind_58,0.2857
ind_9_ind_59,0.2857
ind_9_ind_60,0.2857
ind_9_ind_61,0.2857
ind_9_ind_62,0.2857
ind_9_ind_63,0.2857
ind_9_ind_64,0.2857
ind_9_ind_65,0.2857
ind_9_ind_66,0.2857
ind_9_ind_67,0.4286
ind_9_ind_68,0.4286
ind_9_ind_69,0.2857
ind_9_ind_70,0.4286
